41080	47th-South Elevated	12/11/2016	U	476
40960	Pulaski-Orange	03/05/2006	U	938
41270	43rd	06/16/2006	W	1030
41480	Western-Brown	03/14/2015	A	3627
41130	Halsted-Orange	03/06/2014	W	3086
40050	Davis	08/19/2007	U	1656
41330	Montrose-O'Hare	08/16/2012	W	2272
41400	Roosevelt	02/20/2012	W	9479
40260	State/Lake	01/24/2008	W	8797
40280	Central-Lake	01/18/2015	U	1090
40100	Morse	03/05/2015	W	4944
40340	Berwyn	03/03/2007	A	2195
40760	Granville	09/02/2012	U	2856
40440	California-Cermak	02/24/2017	W	1392
41430	87th	03/15/2017	W	3943
41660	Lake/State	11/20/2017	W	21662
40650	North/Clybourn	10/15/2015	W	7119
40120	35th/Archer	09/17/2007	W	3056
41280	Jefferson Park	05/18/2002	A	2830
41080	47th-South Elevated	10/21/2011	W	1543
41440	Addison-Brown	11/30/2011	W	2563
41120	35-Bronzeville-IIT	10/02/2016	U	951
40960	Pulaski-Orange	08/12/2011	W	4576
41450	Chicago/State	01/09/2003	W	13120
41680	Oakton-Skokie	06/14/2013	W	912
40120	35th/Archer	12/14/2015	W	3104
41310	Paulina	10/18/2010	W	2327
41080	47th-South Elevated	01/28/2002	W	1154
40080	Sheridan	01/12/2013	A	3977
40800	Sedgwick	08/14/2017	W	3870
40180	Oak Park-Forest Park	01/15/2005	A	355
40300	Indiana	02/12/2002	W	546
41450	Chicago/State	08/14/2012	W	15952
40100	Morse	03/31/2016	W	5099
40230	Cumberland	11/07/2009	A	2176
40440	California-Cermak	09/03/2004	W	720
40450	95th/Dan Ryan	04/18/2017	W	10580
41130	Halsted-Orange	03/20/2010	A	915
41070	Kedzie-Lake	11/10/2015	W	2005
41340	LaSalle	06/25/2003	W	2270
40590	Damen/Milwaukee	12/02/2016	W	7346
40650	North/Clybourn	02/28/2013	W	5554
41300	Loyola	04/12/2010	W	5254
40160	LaSalle/Van Buren	04/26/2007	W	3280
40820	Rosemont	06/23/2014	W	6470
40080	Sheridan	12/17/2015	W	5823
40250	Kedzie-Homan-Forest Park	12/19/2003	W	1542
40910	63rd-Dan Ryan	08/08/2003	W	3341
40940	Halsted/63rd	12/29/2013	U	399
41200	Argyle	02/23/2014	U	1859
40190	Sox-35th-Dan Ryan	06/24/2014	W	4058
40750	Harlem-O'Hare	04/12/2012	W	3172
40910	63rd-Dan Ryan	07/12/2009	U	2157
41500	Montrose-Brown	04/24/2014	W	3063
40830	18th	04/15/2014	W	1917
40270	Main	01/13/2011	W	1110
40260	State/Lake	04/16/2005	A	3182
41210	Wellington	11/06/2015	W	3262
40510	Garfield-South Elevated	12/30/2013	W	1224
40780	Central Park	08/19/2013	W	1233
41230	47th-Dan Ryan	04/30/2008	W	3348
41380	Bryn Mawr	04/08/2011	W	5074
41670	Conservatory	12/28/2013	A	522
40460	Merchandise Mart	03/08/2004	W	5663
41060	Ashland-Orange	11/13/2010	A	758
40570	California/Milwaukee	03/11/2016	W	5663
40870	Francisco	06/30/2013	U	900
40900	Howard	03/02/2002	A	3592
40800	Sedgwick	05/28/2017	U	1687
40100	Morse	04/04/2001	W	4617
41350	Oak Park-Lake	08/12/2007	U	652
41440	Addison-Brown	07/10/2014	W	2371
