40420	Cicero-Cermak	10/12/2011	W	1252
41450	Chicago/State	01/05/2014	U	6046
40190	Sox-35th-Dan Ryan	01/26/2007	W	3316
40030	Pulaski-Lake	07/29/2014	W	1953
40650	North/Clybourn	04/15/2009	W	4488
40010	Austin-Forest Park	02/18/2017	A	944
40500	Washington/State	12/02/2005	W	9313
40390	Forest Park	06/09/2001	A	1787
40630	Clark/Division	11/22/2013	W	8424
40610	Ridgeland	07/20/2014	U	570
40970	Cicero-Forest Park	08/29/2012	W	1492
41440	Addison-Brown	06/15/2015	W	2536
40750	Harlem-O'Hare	05/07/2004	W	2837
41230	47th-Dan Ryan	01/16/2014	W	2823
40480	Cicero-Lake	07/06/2011	W	1524
41010	Rockwell	06/25/2010	W	1768
40600	Kostner	07/29/2007	U	144
41280	Jefferson Park	10/09/2013	W	7453
40330	Grand/State	10/12/2003	U	9316
41190	Jarvis	09/01/2008	U	924
41290	Kimball	01/13/2002	U	1212
41030	Polk	03/10/2005	W	2697
40740	Western-Cermak	02/05/2005	A	281
40150	Pulaski-Cermak	06/18/2007	W	853
40320	Division/Milwaukee	06/05/2010	A	2960
41180	Kedzie-Brown	08/30/2015	U	1052
40150	Pulaski-Cermak	11/20/2003	W	307
40830	18th	05/21/2013	W	1732
40180	Oak Park-Forest Park	03/01/2013	W	1796
40500	Washington/State	12/29/2006	W	0
41160	Clinton-Lake	02/16/2013	A	1355
40320	Division/Milwaukee	03/12/2014	W	6488
41300	Loyola	10/17/2010	U	3835
41320	Belmont-North Main	09/29/2001	A	9334
40800	Sedgwick	01/12/2015	W	3744
40080	Sheridan	04/15/2007	U	2477
40050	Davis	10/12/2010	W	3923
40150	Pulaski-Cermak	08/13/2007	W	872
41280	Jefferson Park	06/06/2013	W	7140
40070	Jackson/Dearborn	01/26/2003	U	1534
40540	Wilson	01/11/2016	W	5246
40280	Central-Lake	09/16/2009	W	2752
41060	Ashland-Orange	08/23/2003	A	730
41240	Addison-O'Hare	11/04/2012	U	1030
40460	Merchandise Mart	11/21/2006	W	5881
40980	Harlem-Forest Park	02/25/2002	W	736
40720	East 63rd-Cottage Grove	02/01/2007	W	1290
40150	Pulaski-Cermak	05/14/2009	W	1067
40600	Kostner	03/06/2009	W	425
40720	East 63rd-Cottage Grove	10/20/2013	U	1002
40880	Thorndale	04/21/2016	W	2721
40630	Clark/Division	11/13/2013	W	7998
40660	Armitage	02/21/2016	U	1406
41490	Harrison	03/16/2003	U	1312
41490	Harrison	12/27/2008	A	918
40300	Indiana	06/08/2010	W	800
40080	Sheridan	11/29/2003	A	2253
40100	Morse	06/27/2008	W	4122
40560	Jackson/State	11/30/2006	W	9881
41680	Oakton-Skokie	06/24/2017	A	480
40120	35th/Archer	10/13/2014	W	2956
41400	Roosevelt	02/21/2010	U	5570
40840	South Boulevard	04/08/2011	W	797
40590	Damen/Milwaukee	07/17/2006	W	4647
40520	Foster	03/12/2003	W	679
40140	Skokie	01/24/2005	W	2287
40300	Indiana	01/22/2010	W	952
41200	Argyle	01/24/2009	A	1996
40930	Midway Airport	04/21/2014	W	10179
41500	Montrose-Brown	04/23/2017	U	1180
41030	Polk	04/06/2010	W	3334
41180	Kedzie-Brown	09/20/2014	A	1643
41410	Chicago/Milwaukee	08/03/2015	W	4099
40030	Pulaski-Lake	10/11/2003	A	894
40200	Randolph/Wabash	05/21/2009	W	7142
41460	Irving Park-Brown	03/08/2014	A	1781
40370	Washington/Dearborn	07/22/2005	W	10352
41210	Wellington	03/05/2008	W	4210
40810	Medical Center	05/26/2013	U	716
41190	Jarvis	04/30/2016	A	1313
41350	Oak Park-Lake	11/23/2006	U	370
40540	Wilson	01/22/2013	W	6596
