station_id	stationname	date	daytype	rides
40470	Racine	01/11/2014	A	1252
41300	Loyola	06/30/2014	W	4578
41400	Roosevelt	04/18/2014	W	12277
40270	Main	09/30/2014	W	1321
40240	79th	03/10/2014	W	7499
41440	Addison-Brown	02/06/2014	W	2678
40300	Indiana	06/07/2014	A	544
40270	Main	08/27/2014	W	1237
40550	Irving Park-O'Hare	10/02/2014	W	4828
40450	95th/Dan Ryan	07/07/2014	W	11154
40080	Sheridan	07/20/2014	U	3488
41210	Wellington	11/16/2014	U	928
41500	Montrose-Brown	10/25/2014	A	1707
40650	North/Clybourn	05/29/2014	W	6061
41340	LaSalle	07/23/2014	W	2838
40290	Ashland/63rd	01/28/2014	W	892
40660	Armitage	05/31/2014	A	2732
40740	Western-Cermak	12/25/2014	U	333
41160	Clinton-Lake	04/27/2014	U	1087
40390	Forest Park	09/09/2014	W	4333
40360	Southport	05/28/2014	W	3376
41380	Bryn Mawr	12/24/2014	W	2892
40380	Clark/Lake	09/14/2014	U	5744
41130	Halsted-Orange	05/16/2014	W	2965
40170	Ashland-Lake	11/27/2014	U	644
41150	Kedzie-Midway	03/19/2014	W	3631
41440	Addison-Brown	11/27/2014	U	352
40140	Dempster-Skokie	12/08/2014	W	2113
40430	Clinton-Forest Park	04/11/2014	W	3703
40820	Rosemont	08/08/2014	W	7501
41480	Western-Brown	04/22/2014	W	4329
40100	Morse	06/22/2014	U	3467
40350	UIC-Halsted	06/08/2014	U	1374
41410	Chicago/Milwaukee	10/30/2014	W	4663
40100	Morse	09/12/2014	W	5451
40550	Irving Park-O'Hare	11/25/2014	W	4814
40050	Davis	03/04/2014	W	3843
40020	Harlem-Lake	04/08/2014	W	4163
40090	Damen-Brown	02/05/2014	W	2958
40730	Washington/Wells	03/23/2014	U	994
40320	Division/Milwaukee	09/05/2014	W	6366
41510	Morgan-Lake	08/08/2014	W	2342
41430	87th	03/11/2014	W	4369
40550	Irving Park-O'Hare	06/07/2014	A	2482
41450	Chicago/State	12/18/2014	W	15452
40970	Cicero-Forest Park	05/03/2014	A	1071
40510	Garfield-South Elevated	03/09/2014	U	696
40680	Adams/Wabash	08/29/2014	W	6853
41130	Halsted-Orange	01/24/2014	W	2607
40690	Dempster	11/11/2014	W	823
40080	Sheridan	05/31/2014	A	4346
40470	Racine	02/02/2014	U	947
40300	Indiana	08/09/2014	A	979
41250	Central-Evanston	03/02/2014	U	213
40660	Armitage	11/27/2014	U	495
40770	Lawrence	01/05/2014	U	868
40880	Thorndale	03/02/2014	U	1488
41510	Morgan-Lake	01/23/2014	W	2075
40990	69th	11/17/2014	W	5720
40460	Merchandise Mart	11/04/2014	W	8102
40240	79th	05/05/2014	W	7457
41150	Kedzie-Midway	05/04/2014	U	1161
40320	Division/Milwaukee	06/15/2014	U	2992
41490	Harrison	07/24/2014	W	2975
40890	O'Hare Airport	01/14/2014	W	7995
41290	Kimball	06/05/2014	W	4312
40300	Indiana	04/22/2014	W	915
41080	47th-South Elevated	04/11/2014	W	1529
40630	Clark/Division	03/20/2014	W	8211
40700	Laramie	10/13/2014	W	1271
40610	Ridgeland	10/28/2014	W	1418
41260	Austin-Lake	10/03/2014	W	2281
40100	Morse	12/07/2014	U	3131
41490	Harrison	10/29/2014	W	5245
40980	Harlem-Forest Park	05/07/2014	W	1223
40160	LaSalle/Van Buren	05/31/2014	A	565
41040	Kedzie-Cermak	02/03/2014	W	1040
41460	Irving Park-Brown	01/20/2014	W	2306
40480	Cicero-Lake	06/24/2014	W	1488
40690	Dempster	03/03/2014	W	816
40910	63rd-Dan Ryan	05/01/2014	W	3740
40650	North/Clybourn	03/22/2014	A	4573
40130	51st	02/02/2014	U	547
40580	54th/Cermak	12/23/2014	W	2116
40990	69th	06/18/2014	W	4815
40830	18th	12/15/2014	W	1835
41260	Austin-Lake	12/27/2014	A	1098
40640	Madison/Wabash	06/08/2014	U	2871
40730	Washington/Wells	10/03/2014	W	7375
40980	Harlem-Forest Park	07/06/2014	U	524
40730	Washington/Wells	10/17/2014	W	7662
40460	Merchandise Mart	07/10/2014	W	7342
40240	79th	12/26/2014	W	5928
40460	Merchandise Mart	05/13/2014	W	7897
40360	Southport	10/09/2014	W	3666
40830	18th	11/14/2014	W	2208
41060	Ashland-Orange	09/14/2014	U	759
40250	Kedzie-Homan-Forest Park	10/08/2014	W	2785
41090	Monroe/State	02/16/2014	U	3084
41460	Irving Park-Brown	09/21/2014	U	1210
41350	Oak Park-Lake	01/28/2014	W	976
40540	Wilson	09/02/2014	W	7340
40940	Halsted/63rd	08/31/2014	U	416
41330	Montrose-O'Hare	07/13/2014	U	1228
40080	Sheridan	05/05/2014	W	5687
41380	Bryn Mawr	10/30/2014	W	5263
41420	Addison-North Main	09/10/2014	W	7118
40940	Halsted/63rd	10/04/2014	A	447
41310	Paulina	07/28/2014	W	2587
41380	Bryn Mawr	12/08/2014	W	4789
41330	Montrose-O'Hare	07/12/2014	A	1339
40420	Cicero-Cermak	07/10/2014	W	1442
41200	Argyle	01/15/2014	W	3161
41090	Monroe/State	09/17/2014	W	11726
40880	Thorndale	08/13/2014	W	2764
41130	Halsted-Orange	02/07/2014	W	2848
40930	Midway Airport	10/31/2014	W	10466
41190	Jarvis	11/08/2014	A	1471
40540	Wilson	04/07/2014	W	6737
41500	Montrose-Brown	04/28/2014	W	2874
41230	47th-Dan Ryan	12/09/2014	W	3637
41160	Clinton-Lake	05/13/2014	W	4251
40930	Midway Airport	04/24/2014	W	9543
40430	Clinton-Forest Park	06/05/2014	W	3741
41400	Roosevelt	01/19/2014	U	6280
40330	Grand/State	09/18/2014	W	12773
40730	Washington/Wells	06/27/2014	W	7537
40580	54th/Cermak	09/23/2014	W	2564
40980	Harlem-Forest Park	01/03/2014	W	924
40370	Washington/Dearborn	02/18/2014	W	11564
40930	Midway Airport	06/08/2014	U	5130
40480	Cicero-Lake	09/11/2014	W	1943
41310	Paulina	01/01/2014	U	1140
40840	South Boulevard	11/21/2014	W	852
40130	51st	11/15/2014	A	717
41180	Kedzie-Brown	03/19/2014	W	2167
40650	North/Clybourn	06/28/2014	A	5130
40280	Central-Lake	02/08/2014	A	1355
40450	95th/Dan Ryan	10/18/2014	A	7856
41450	Chicago/State	09/16/2014	W	16719
41180	Kedzie-Brown	06/28/2014	A	1560
40520	Foster	02/23/2014	U	391
40840	South Boulevard	03/26/2014	W	819
40240	79th	02/18/2014	W	7255
40750	Harlem-O'Hare	03/31/2014	W	3019
41090	Monroe/State	01/09/2014	W	10221
41430	87th	03/21/2014	W	4916
41040	Kedzie-Cermak	10/08/2014	W	1267
40820	Rosemont	05/11/2014	U	2556
41080	47th-South Elevated	05/03/2014	A	1020
40360	Southport	02/07/2014	W	3371
40440	California-Cermak	08/24/2014	U	823
40710	Chicago/Franklin	08/20/2014	W	7131
41670	Conservatory	02/12/2014	W	765
41010	Rockwell	09/15/2014	W	1937
40850	Library	04/12/2014	A	2435
40240	79th	04/17/2014	W	6783
40680	Adams/Wabash	03/29/2014	A	2897
40930	Midway Airport	05/13/2014	W	8526
40970	Cicero-Forest Park	04/04/2014	W	1485
41220	Fullerton	11/29/2014	A	5589
40130	51st	10/07/2014	W	1289
40850	Library	12/19/2014	W	3154
40540	Wilson	12/10/2014	W	6583
40120	35th/Archer	12/07/2014	U	1152
40050	Davis	02/06/2014	W	3774
40790	Monroe/Dearborn	01/08/2014	W	7071
41660	Lake/State	05/19/2014	W	18782
40270	Main	11/15/2014	A	916
40450	95th/Dan Ryan	02/23/2014	U	5224
40940	Halsted/63rd	10/08/2014	W	1016
40690	Dempster	11/01/2014	A	813
41410	Chicago/Milwaukee	03/14/2014	W	4883
40270	Main	09/11/2014	W	1200
40630	Clark/Division	05/06/2014	W	8011
41230	47th-Dan Ryan	04/20/2014	U	1790
41430	87th	06/22/2014	U	2892
40730	Washington/Wells	11/24/2014	W	7827
40540	Wilson	10/01/2014	W	7519
40510	Garfield-South Elevated	03/20/2014	W	1770
41080	47th-South Elevated	05/17/2014	A	938
40200	Randolph/Wabash	10/09/2014	W	8054
41270	43rd	11/16/2014	U	477
40760	Granville	04/16/2014	W	4459
41280	Jefferson Park	02/28/2014	W	6767
40100	Morse	01/28/2014	W	3588
40510	Garfield-South Elevated	12/28/2014	U	505
40130	51st	10/21/2014	W	1196
40720	East 63rd-Cottage Grove	05/12/2014	W	1320
41430	87th	10/19/2014	U	2950
40730	Washington/Wells	03/02/2014	U	790
40040	Quincy/Wells	07/08/2014	W	8812
40540	Wilson	04/21/2014	W	6619
41450	Chicago/State	12/04/2014	W	16575
41150	Kedzie-Midway	04/22/2014	W	3683
40700	Laramie	10/03/2014	W	1562
40140	Dempster-Skokie	03/26/2014	W	2089
41170	Garfield-Dan Ryan	11/02/2014	U	2248
40330	Grand/State	03/18/2014	W	11283
40690	Dempster	10/31/2014	W	984
40810	Medical Center	11/23/2014	U	867
41460	Irving Park-Brown	02/03/2014	W	3181
41150	Kedzie-Midway	05/29/2014	W	3560
41210	Wellington	02/19/2014	W	3351
41420	Addison-North Main	12/15/2014	W	6247
40070	Jackson/Dearborn	08/04/2014	W	7671
40020	Harlem-Lake	07/18/2014	W	4755
41480	Western-Brown	07/20/2014	U	2246
41210	Wellington	11/01/2014	A	1674
41420	Addison-North Main	01/20/2014	W	5084
40940	Halsted/63rd	03/03/2014	W	993
40170	Ashland-Lake	03/13/2014	W	2831
41460	Irving Park-Brown	07/20/2014	U	1385
41160	Clinton-Lake	05/01/2014	W	4406
40840	South Boulevard	03/07/2014	W	858
40690	Dempster	05/04/2014	U	625
40590	Damen/Milwaukee	05/20/2014	W	6774
40570	California/Milwaukee	06/30/2014	W	4674
41120	35-Bronzeville-IIT	05/14/2014	W	1951
40600	Kostner	12/02/2014	W	583
40820	Rosemont	12/23/2014	W	5626
40310	Western-Orange	11/04/2014	W	5061
40670	Western/Milwaukee	03/26/2014	W	5243
40630	Clark/Division	10/27/2014	W	7228
40520	Foster	09/15/2014	W	803
41670	Conservatory	10/25/2014	A	720
40230	Cumberland	11/28/2014	W	2478
40380	Clark/Lake	07/22/2014	W	20137
40470	Racine	01/21/2014	W	2735
40310	Western-Orange	10/29/2014	W	5226
40660	Armitage	03/03/2014	W	4225
40360	Southport	07/16/2014	W	3408
41490	Harrison	02/25/2014	W	4850
40550	Irving Park-O'Hare	11/23/2014	U	1989
41430	87th	02/24/2014	W	4379
40420	Cicero-Cermak	06/04/2014	W	1330
41080	47th-South Elevated	02/09/2014	U	617
40190	Sox-35th-Dan Ryan	11/16/2014	U	2331
41220	Fullerton	04/25/2014	W	13877
40380	Clark/Lake	08/19/2014	W	19399
40510	Garfield-South Elevated	07/26/2014	A	1010
40470	Racine	07/14/2014	W	1857
40880	Thorndale	03/04/2014	W	3204
40850	Library	10/03/2014	W	4077
40660	Armitage	11/29/2014	A	1665
40740	Western-Cermak	01/25/2014	A	663
40150	Pulaski-Cermak	06/15/2014	U	678
41260	Austin-Lake	10/17/2014	W	2244
41150	Kedzie-Midway	11/17/2014	W	2724
40430	Clinton-Forest Park	02/21/2014	W	3760
40770	Lawrence	10/13/2014	W	3135
40970	Cicero-Forest Park	03/04/2014	W	1394
40680	Adams/Wabash	02/17/2014	W	5704
40490	Grand/Milwaukee	09/09/2014	W	2649
41660	Lake/State	06/10/2014	W	20407
40340	Berwyn	03/09/2014	U	2092
41360	California-Lake	03/30/2014	U	574
40850	Library	05/27/2014	W	3878
40020	Harlem-Lake	01/04/2014	A	1971
40850	Library	12/08/2014	W	3921
40710	Chicago/Franklin	08/27/2014	W	7308
40880	Thorndale	06/10/2014	W	3006
41660	Lake/State	06/08/2014	U	10475
40690	Dempster	01/07/2014	W	562
40430	Clinton-Forest Park	02/17/2014	W	3050
40360	Southport	01/19/2014	U	1660
40220	Western-Forest Park	07/20/2014	U	913
40680	Adams/Wabash	03/22/2014	A	2936
40590	Damen/Milwaukee	03/18/2014	W	7060
40800	Sedgwick	05/29/2014	W	4085
41680	Oakton-Skokie	12/29/2014	W	727
40210	Damen-Cermak	03/28/2014	W	1497
40730	Washington/Wells	11/20/2014	W	7897
40330	Grand/State	08/14/2014	W	14318
40540	Wilson	03/02/2014	U	2677
40810	Medical Center	08/02/2014	A	1091
40600	Kostner	06/12/2014	W	542
40220	Western-Forest Park	06/07/2014	A	1180
41170	Garfield-Dan Ryan	01/24/2014	W	3122
40310	Western-Orange	09/27/2014	A	2698
40630	Clark/Division	12/20/2014	A	5596
40570	California/Milwaukee	01/29/2014	W	4994
40600	Kostner	10/28/2014	W	650
40470	Racine	08/21/2014	W	2187
40420	Cicero-Cermak	08/18/2014	W	1344
40380	Clark/Lake	09/15/2014	W	20039
40920	Pulaski-Forest Park	07/16/2014	W	1964
41080	47th-South Elevated	07/09/2014	W	1647
41280	Jefferson Park	10/09/2014	W	7620
40090	Damen-Brown	07/19/2014	A	1823
40470	Racine	04/28/2014	W	2564
40180	Oak Park-Forest Park	12/08/2014	W	1800
41190	Jarvis	06/04/2014	W	1709
41450	Chicago/State	01/30/2014	W	14023
41230	47th-Dan Ryan	01/04/2014	A	1725
40660	Armitage	04/05/2014	A	2848
40230	Cumberland	09/17/2014	W	4959
40130	51st	05/05/2014	W	1194
40700	Laramie	03/23/2014	U	685
40920	Pulaski-Forest Park	05/26/2014	U	1222
40370	Washington/Dearborn	10/28/2014	W	11492
40010	Austin-Forest Park	06/04/2014	W	2140
40730	Washington/Wells	11/10/2014	W	7774
40990	69th	04/28/2014	W	5190
41670	Conservatory	12/06/2014	A	612
41300	Loyola	08/21/2014	W	5186
40880	Thorndale	01/23/2014	W	3146
41330	Montrose-O'Hare	09/23/2014	W	2843
40020	Harlem-Lake	10/09/2014	W	4666
40150	Pulaski-Cermak	05/20/2014	W	1261
40020	Harlem-Lake	09/21/2014	U	1959
40730	Washington/Wells	05/26/2014	U	873
40050	Davis	07/02/2014	W	3895
40120	35th/Archer	10/26/2014	U	1172
40760	Granville	05/30/2014	W	4245
41410	Chicago/Milwaukee	12/14/2014	U	1664
40610	Ridgeland	04/23/2014	W	1369
40540	Wilson	09/17/2014	W	7709
41360	California-Lake	04/03/2014	W	1107
41190	Jarvis	03/27/2014	W	1651
41360	California-Lake	11/05/2014	W	1262
41310	Paulina	07/16/2014	W	2914
40250	Kedzie-Homan-Forest Park	05/29/2014	W	2430
40790	Monroe/Dearborn	12/22/2014	W	6325
40080	Sheridan	08/24/2014	U	3488
40870	Francisco	01/17/2014	W	1570
41150	Kedzie-Midway	06/08/2014	U	1386
41180	Kedzie-Brown	08/03/2014	U	1239
40640	Madison/Wabash	03/13/2014	W	7295
41330	Montrose-O'Hare	02/27/2014	W	2416
41380	Bryn Mawr	05/04/2014	U	2852
41360	California-Lake	10/20/2014	W	1348
40320	Division/Milwaukee	04/23/2014	W	6231
41410	Chicago/Milwaukee	07/25/2014	W	4079
41440	Addison-Brown	04/01/2014	W	2754
40050	Davis	11/05/2014	W	4095
40550	Irving Park-O'Hare	06/03/2014	W	4656
40420	Cicero-Cermak	02/14/2014	W	1771
41340	LaSalle	02/19/2014	W	3301
40430	Clinton-Forest Park	03/26/2014	W	3656
40600	Kostner	08/17/2014	U	261
41150	Kedzie-Midway	01/02/2014	W	2277
41300	Loyola	05/16/2014	W	4774
40390	Forest Park	02/22/2014	A	1624
41230	47th-Dan Ryan	05/15/2014	W	3154
41260	Austin-Lake	10/29/2014	W	2164
41090	Monroe/State	01/03/2014	W	8566
41500	Montrose-Brown	07/09/2014	W	2775
40760	Granville	09/17/2014	W	4736
40960	Pulaski-Orange	07/01/2014	W	5171
40580	54th/Cermak	06/04/2014	W	2195
41680	Oakton-Skokie	07/04/2014	U	540
41440	Addison-Brown	05/30/2014	W	2759
40040	Quincy/Wells	01/05/2014	U	911
41240	Addison-O'Hare	05/17/2014	A	1632
41140	King Drive	04/19/2014	A	410
40470	Racine	03/21/2014	W	2832
41670	Conservatory	06/16/2014	W	940
40550	Irving Park-O'Hare	05/31/2014	A	2544
40390	Forest Park	12/26/2014	W	2358
41020	Logan Square	01/17/2014	W	7321
40690	Dempster	10/17/2014	W	1036
40340	Berwyn	10/03/2014	W	4070
41270	43rd	12/20/2014	A	566
40670	Western/Milwaukee	03/30/2014	U	2288
40890	O'Hare Airport	02/21/2014	W	9617
40990	69th	10/12/2014	U	3740
40990	69th	01/11/2014	A	3669
40760	Granville	04/10/2014	W	4531
40610	Ridgeland	08/09/2014	A	629
40510	Garfield-South Elevated	12/01/2014	W	1388
41200	Argyle	10/24/2014	W	3800
40250	Kedzie-Homan-Forest Park	09/05/2014	W	2706
40460	Merchandise Mart	06/10/2014	W	9988
41660	Lake/State	07/26/2014	A	15786
41510	Morgan-Lake	11/24/2014	W	2196
40010	Austin-Forest Park	05/19/2014	W	2071
40360	Southport	01/06/2014	W	1273
40390	Forest Park	10/19/2014	U	1575
40320	Division/Milwaukee	07/20/2014	U	3264
40230	Cumberland	12/07/2014	U	1413
40650	North/Clybourn	01/12/2014	U	3874
40900	Howard	12/05/2014	W	6618
41170	Garfield-Dan Ryan	05/21/2014	W	4077
41450	Chicago/State	07/21/2014	W	15839
40890	O'Hare Airport	04/07/2014	W	9411
40540	Wilson	08/06/2014	W	5595
40350	UIC-Halsted	03/03/2014	W	7005
40560	Jackson/State	02/06/2014	W	12579
40920	Pulaski-Forest Park	01/23/2014	W	1752
40990	69th	01/12/2014	U	2765
40990	69th	07/03/2014	W	5463
40040	Quincy/Wells	02/05/2014	W	8748
40130	51st	03/04/2014	W	1184
40010	Austin-Forest Park	12/24/2014	W	1200
41680	Oakton-Skokie	09/23/2014	W	1223
41360	California-Lake	01/22/2014	W	1069
41240	Addison-O'Hare	01/22/2014	W	2695
40060	Belmont-O'Hare	10/05/2014	U	2470
41200	Argyle	07/04/2014	U	2534
40070	Jackson/Dearborn	05/10/2014	A	2970
41230	47th-Dan Ryan	12/12/2014	W	3624
40930	Midway Airport	07/03/2014	W	9810
40460	Merchandise Mart	09/08/2014	W	7635
41240	Addison-O'Hare	05/21/2014	W	3228
40470	Racine	12/27/2014	A	618
40130	51st	03/17/2014	W	1105
40980	Harlem-Forest Park	12/17/2014	W	1252
40780	Central Park	10/15/2014	W	1553
41280	Jefferson Park	03/21/2014	W	7204
41220	Fullerton	08/06/2014	W	10201
40060	Belmont-O'Hare	01/06/2014	W	2593
40250	Kedzie-Homan-Forest Park	12/17/2014	W	2434
41410	Chicago/Milwaukee	10/19/2014	U	1817
40460	Merchandise Mart	09/13/2014	A	2027
41240	Addison-O'Hare	12/03/2014	W	3189
40670	Western/Milwaukee	07/31/2014	W	5410
41120	35-Bronzeville-IIT	10/01/2014	W	2590
41190	Jarvis	10/07/2014	W	1766
41160	Clinton-Lake	02/03/2014	W	4249
41010	Rockwell	11/28/2014	W	890
40090	Damen-Brown	09/04/2014	W	2821
41360	California-Lake	05/07/2014	W	1202
40990	69th	09/13/2014	A	4487
41120	35-Bronzeville-IIT	05/23/2014	W	2128
40550	Irving Park-O'Hare	04/04/2014	W	4616
40580	54th/Cermak	11/30/2014	U	861
41510	Morgan-Lake	03/31/2014	W	2220
40890	O'Hare Airport	09/28/2014	U	9704
40900	Howard	04/26/2014	A	4558
41330	Montrose-O'Hare	11/14/2014	W	2514
41090	Monroe/State	11/19/2014	W	11618
40800	Sedgwick	11/28/2014	W	1611
40310	Western-Orange	08/12/2014	W	4433
40200	Randolph/Wabash	09/19/2014	W	7918
40390	Forest Park	12/30/2014	W	2858
41310	Paulina	09/03/2014	W	2932
41440	Addison-Brown	10/10/2014	W	2639
40030	Pulaski-Lake	05/10/2014	A	1376
41260	Austin-Lake	02/15/2014	A	1133
41060	Ashland-Orange	07/28/2014	W	1572
40970	Cicero-Forest Park	07/25/2014	W	1542
40760	Granville	02/22/2014	A	3989
41340	LaSalle	06/29/2014	U	1172
40290	Ashland/63rd	04/30/2014	W	1498
40650	North/Clybourn	04/29/2014	W	5915
40790	Monroe/Dearborn	01/05/2014	U	983
40800	Sedgwick	11/23/2014	U	1682
40750	Harlem-O'Hare	01/25/2014	A	1141
40680	Adams/Wabash	04/17/2014	W	8403
40490	Grand/Milwaukee	08/30/2014	A	1550
40220	Western-Forest Park	06/23/2014	W	1533
40340	Berwyn	11/30/2014	U	1845
40150	Pulaski-Cermak	01/13/2014	W	1318
41230	47th-Dan Ryan	12/02/2014	W	3559
40310	Western-Orange	05/13/2014	W	3788
41680	Oakton-Skokie	05/19/2014	W	961
40650	North/Clybourn	03/12/2014	W	5808
40270	Main	03/13/2014	W	1331
40160	LaSalle/Van Buren	05/16/2014	W	2990
41670	Conservatory	09/09/2014	W	1115
40010	Austin-Forest Park	05/22/2014	W	2225
40390	Forest Park	08/10/2014	U	1726
41450	Chicago/State	08/23/2014	A	13660
40240	79th	08/11/2014	W	6995
40210	Damen-Cermak	06/03/2014	W	1581
40980	Harlem-Forest Park	03/03/2014	W	1050
40930	Midway Airport	03/01/2014	A	4156
40970	Cicero-Forest Park	03/18/2014	W	1478
40250	Kedzie-Homan-Forest Park	09/23/2014	W	2748
40640	Madison/Wabash	08/21/2014	W	6939
41070	Kedzie-Lake	03/03/2014	W	1590
40540	Wilson	03/30/2014	U	3131
41210	Wellington	12/04/2014	W	3143
40100	Morse	09/25/2014	W	5293
40290	Ashland/63rd	05/09/2014	W	1559
40680	Adams/Wabash	06/09/2014	W	7279
40010	Austin-Forest Park	02/16/2014	U	642
40470	Racine	07/01/2014	W	1879
40720	East 63rd-Cottage Grove	05/02/2014	W	1422
40040	Quincy/Wells	06/22/2014	U	1899
40480	Cicero-Lake	06/01/2014	U	930
40510	Garfield-South Elevated	10/18/2014	A	959
41230	47th-Dan Ryan	10/02/2014	W	3627
41430	87th	10/04/2014	A	3632
40030	Pulaski-Lake	04/11/2014	W	2038
40230	Cumberland	04/09/2014	W	4810
41000	Cermak-Chinatown	12/20/2014	A	3984
40840	South Boulevard	07/11/2014	W	873
40970	Cicero-Forest Park	07/14/2014	W	1395
41350	Oak Park-Lake	07/21/2014	W	1793
40710	Chicago/Franklin	03/18/2014	W	7679
40080	Sheridan	07/29/2014	W	5291
40340	Berwyn	11/02/2014	U	2307
40230	Cumberland	05/19/2014	W	4519
41070	Kedzie-Lake	10/05/2014	U	729
40080	Sheridan	10/13/2014	W	5173
41200	Argyle	05/09/2014	W	3451
41350	Oak Park-Lake	07/14/2014	W	1665
41380	Bryn Mawr	07/24/2014	W	5071
41130	Halsted-Orange	05/07/2014	W	3156
40100	Morse	06/08/2014	U	3308
40480	Cicero-Lake	02/02/2014	U	751
40750	Harlem-O'Hare	09/08/2014	W	3315
40730	Washington/Wells	10/04/2014	A	1194
40140	Dempster-Skokie	06/16/2014	W	2208
40140	Dempster-Skokie	04/16/2014	W	2115
41030	Polk	08/15/2014	W	3273
40210	Damen-Cermak	08/07/2014	W	1515
41430	87th	10/13/2014	W	4234
41160	Clinton-Lake	05/16/2014	W	4092
41380	Bryn Mawr	10/27/2014	W	5036
41440	Addison-Brown	05/07/2014	W	2705
40200	Randolph/Wabash	03/23/2014	U	2491
41500	Montrose-Brown	09/06/2014	A	1825
40480	Cicero-Lake	04/08/2014	W	1516
40920	Pulaski-Forest Park	08/21/2014	W	1920
40160	LaSalle/Van Buren	04/14/2014	W	3274
40810	Medical Center	04/20/2014	U	995
40370	Washington/Dearborn	01/13/2014	W	11271
41360	California-Lake	12/09/2014	W	1243
40630	Clark/Division	09/26/2014	W	8153
40610	Ridgeland	03/19/2014	W	1329
41070	Kedzie-Lake	04/12/2014	A	1053
40390	Forest Park	11/27/2014	U	1180
41250	Central-Evanston	05/19/2014	W	837
40080	Sheridan	08/17/2014	U	3152
41240	Addison-O'Hare	12/27/2014	A	1129
40400	Noyes	01/29/2014	W	804
41320	Belmont-North Main	11/15/2014	A	11290
40100	Morse	12/28/2014	U	2452
40700	Laramie	03/07/2014	W	1516
41000	Cermak-Chinatown	07/05/2014	A	5048
41510	Morgan-Lake	01/22/2014	W	2225
40310	Western-Orange	05/08/2014	W	4255
41680	Oakton-Skokie	08/18/2014	W	992
40160	LaSalle/Van Buren	11/10/2014	W	2851
40240	79th	10/11/2014	A	5968
40630	Clark/Division	07/08/2014	W	7373
40730	Washington/Wells	08/09/2014	A	1372
40400	Noyes	10/20/2014	W	894
40090	Damen-Brown	10/24/2014	W	2869
41300	Loyola	08/20/2014	W	5092
41000	Cermak-Chinatown	05/14/2014	W	4239
41080	47th-South Elevated	01/13/2014	W	1505
40900	Howard	06/25/2014	W	6250
40310	Western-Orange	03/02/2014	U	1270
40310	Western-Orange	08/18/2014	W	4489
40590	Damen/Milwaukee	02/23/2014	U	3567
41270	43rd	05/29/2014	W	1175
40900	Howard	03/30/2014	U	3813
40460	Merchandise Mart	05/06/2014	W	7580
41010	Rockwell	07/29/2014	W	1941
40100	Morse	08/29/2014	W	5054
41130	Halsted-Orange	10/25/2014	A	1513
40770	Lawrence	11/18/2014	W	3608
40890	O'Hare Airport	12/09/2014	W	8567
40040	Quincy/Wells	01/30/2014	W	8632
40040	Quincy/Wells	04/06/2014	U	1646
40800	Sedgwick	01/24/2014	W	3416
40250	Kedzie-Homan-Forest Park	09/21/2014	U	1346
40440	California-Cermak	11/25/2014	W	1608
41510	Morgan-Lake	07/18/2014	W	2679
40840	South Boulevard	11/10/2014	W	894
40970	Cicero-Forest Park	11/10/2014	W	1643
40770	Lawrence	01/28/2014	W	2168
40120	35th/Archer	04/10/2014	W	3412
41130	Halsted-Orange	02/21/2014	W	2989
41150	Kedzie-Midway	11/18/2014	W	2644
